pid: 4, quantums: 21
pid: 5, quantums: 1
pid: 4, quantums: 10
pid: 5, quantums: 1
pid: 4, quantums: 7
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 17
pid: 5, quantums: 1
pid: 4, quantums: 14
pid: 5, quantums: 1
pid: 4, quantums: 21
pid: 5, quantums: 1
pid: 4, quantums: 6
pid: 5, quantums: 1
pid: 4, quantums: 13
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 8
pid: 5, quantums: 2
pid: 4, quantums: 4
pid: 5, quantums: 1
pid: 4, quantums: 6
pid: 5, quantums: 1
pid: 4, quantums: 5
pid: 5, quantums: 1
pid: 4, quantums: 26
pid: 5, quantums: 1
pid: 4, quantums: 12
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 17
pid: 5, quantums: 1
pid: 4, quantums: 8
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 20
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 16
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 7
pid: 5, quantums: 1
pid: 4, quantums: 20
pid: 5, quantums: 1
pid: 4, quantums: 18
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 37
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 10
pid: 5, quantums: 1
pid: 4, quantums: 11
pid: 5, quantums: 1
pid: 4, quantums: 11
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 19
pid: 5, quantums: 1
pid: 4, quantums: 14
pid: 5, quantums: 1
pid: 4, quantums: 15
pid: 5, quantums: 2
pid: 4, quantums: 7
pid: 5, quantums: 1
pid: 4, quantums: 7
pid: 5, quantums: 1
pid: 4, quantums: 11
pid: 5, quantums: 1
pid: 4, quantums: 20
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
